1	2	3	4	5
1.7234258058735796	1.5635023761893159	1.6517253880915437	1.6746998682351366	1.7102829239252595
1.2780153629420052	1.0512523905700433	1.1311859730869298	1.2627888771579086	1.244781966709419
0.9660238265381446	0.8228799016274458	0.8574889035481019	0.9551375941242406	0.9327985533058182
0.7821379808513717	0.69155183990898	0.717617956573701	0.7823057805790624	0.7659288420701574
0.6876195053310344	0.6319798645765885	0.6530059536399749	0.6872729108766523	0.6760979694173775
0.6316875273461848	0.5975605584776305	0.613483606701921	0.6394080614189964	0.62184980275381
0.6024175873192982	0.5783919719478969	0.6002513976658091	0.6072146230951297	0.596031323570729
0.5949355776200208	0.5701947904303865	0.5903482579666635	0.5948419523665972	0.5839864886020449
0.5887928092876057	0.5688543153540861	0.5852482576504389	0.5899422737338653	0.5783270689685026
0.577269391864157	0.5617163499907767	0.5819405750240509	0.5790542861079928	0.5741782630496014
0.577105290978156	0.5626169497247241	0.5770428440607416	0.5799015931918492	0.5665819769167839
0.5746811869199321	0.5633043715411136	0.5729220475229763	0.5736851358352716	0.5649004852222976
0.5747417915812538	0.5597756360955252	0.5723325648271209	0.5756096970242308	0.5682762512160688
0.5749164891364934	0.5578142592821581	0.5709287582913323	0.5775102568252007	0.5650467756001846
0.5675212886479811	0.5586958474210462	0.5679015411287927	0.5649974254695962	0.5596600694729548
0.5734957246219413	0.5594990876172207	0.5740168261558503	0.56871377781529	0.5636772061400397
0.5687999692566864	0.5594972931515532	0.564451662780683	0.5605950225192261	0.560309945012602
0.5747979088969857	0.5607575540957247	0.5671705168378933	0.5616768184677717	0.5588824602649035
0.5672459237258454	0.5543838698235927	0.5606407081074724	0.5590334748063249	0.5547151531252399
0.5637072732533946	0.553233005582829	0.5566775796510985	0.5582360626791445	0.555977092755725
0.5671823150514034	0.555236500242483	0.5594593762131906	0.5563445539425701	0.5608390845606093
0.5697610190762284	0.557214070387813	0.5606649129287057	0.5557890439887175	0.5578215171766397
0.5646889050445909	0.5559022703286634	0.5557290320201289	0.5595859989638216	0.5611846774740288
0.5662784996392479	0.5539369698223244	0.5569479136210881	0.5548481138618403	0.5604683441274297
0.5693481691048268	0.5539706846332314	0.5569385479935606	0.5551564333688875	0.5595857116877269
0.5695467097375093	0.5559446173708155	0.5573186448315526	0.5574049875711845	0.5548383729994448
0.5665043334826786	0.5541897647825959	0.5557339276804034	0.5551691293106661	0.5548600011774342
0.5655744887526386	0.5588476530578746	0.5649614174042815	0.5573379683982375	0.5603685197622882
0.5655864665422904	0.5471853324214516	0.5603016330610462	0.5533888785125658	0.5520953141972231
0.566848457088251	0.5501179737813021	0.5601974923897274	0.555378013712061	0.5473289946308528
0.5669137628182116	0.5540948212146757	0.5619591473770877	0.5593161301692123	0.5579656576713939
0.5676415159421808	0.5568797578439685	0.5606677038285429	0.555808371595105	0.5528661965409203
0.5658831713754509	0.5546315140126605	0.5640908186240573	0.5592139277921617	0.5565204563195753
0.5652860573795444	0.5614588067049874	0.5624403486318909	0.5629014411698215	0.5596865719694006
0.5760061918469646	0.5551386356658645	0.5590674954911938	0.5589472816880706	0.5590470901230722
0.5705443936997974	0.5568469000594392	0.5605829297886478	0.5640216119911363	0.5612779794751527
0.5690687493899896	0.5536654893394628	0.5646541960861368	0.556712048590336	0.5602542621552792
0.5740699373242796	0.5622087964011576	0.5602792538035558	0.564593873136794	0.5618647180707252
0.5703063397608753	0.5546792863732407	0.5587820248378214	0.5562795178817055	0.5573588704971396
0.5668102446419498	0.5560929354499372	0.5619414190349685	0.556193647710868	0.5643041284035539
0.43856432988210703	0.42592050146568783	0.42288546580487807	0.4206649417157671	0.43498402208928244
0.3633210794700079	0.35093171723053573	0.3515428240646793	0.3507302716717394	0.35527181693964927
0.3314904488261094	0.31818978678997223	0.32015596021471737	0.32047286336226855	0.3246086550795511
0.31748992444761553	0.30451956155050136	0.3081206997565905	0.30740530948962086	0.30998893409891204
0.2977665462304867	0.2880893809639892	0.29018011692997137	0.29267552110087836	0.2933033939517676
0.28752908160162083	0.2753879702304639	0.27848191311597226	0.2796701019834679	0.28037156103669536
0.2796529095877161	0.26914211193009124	0.272911634248541	0.27310200374754506	0.2752721612258337
0.2715607937187185	0.2630865574264161	0.2636882839224222	0.26596736789816794	0.26446667587970524
0.2678606385922496	0.2562799297101663	0.25840498354581304	0.25967797770372153	0.2621529774211557
0.26195552041920855	0.24896290635361382	0.2525945006276641	0.25311020999918193	0.2553148801293215
0.2595159039854088	0.24562761839241024	0.24859983998034008	0.24833017351377348	0.2522040241209747
0.25548168075511546	0.24331778005870697	0.245580384188601	0.24601638381895827	0.24672918875351588
0.24853299253279607	0.23794296406723955	0.23867113587191655	0.24040551906656424	0.24190278679056243
0.2483182925245036	0.23532361405737276	0.23833012028270978	0.23992456899731962	0.24284065440487682
0.24708476639769555	0.23559429506054294	0.23749909525179802	0.23872911023057036	0.24278622938086605
0.24210556354516596	0.22962351829347089	0.23185505556023644	0.23602594667688362	0.23552466086719334
0.23964802211965136	0.23107997284216028	0.23177850524635266	0.23350315600100074	0.23438110372142099
0.2408590208920065	0.23234600750991444	0.2325575106284197	0.23194559600652004	0.23502488407637442
0.23650738452096734	0.22418525799765923	0.22580168173288748	0.22777484182049235	0.23051556152151062
0.23329826053755973	0.2213779361656559	0.2233255701449216	0.22518623385892794	0.2262805748702317
0.23411782402211742	0.2245042163621435	0.22565617551431627	0.22848047152199713	0.22899560070098807
0.23349473253845257	0.2244090111664189	0.22426194676657765	0.22571708986064049	0.22907214964289793
0.22909990086427426	0.21953125698182271	0.22102798586306377	0.22141083282278015	0.22462282552743512
0.22924371162796267	0.21734912083734326	0.21913071456925032	0.22261700655340844	0.2240514046395832
0.23164087351020937	0.21823622793187875	0.22127185883881786	0.2232172377883931	0.22398169536877174
0.22765146977151435	0.21714810295330605	0.22019179717963916	0.220308697780075	0.2246615023487974
0.22852644930257812	0.21813931180845453	0.22102472689145672	0.22209147087600828	0.22466960438834435
0.22693425748506774	0.2195626175617013	0.22382692009439265	0.2221396918720603	0.22297793333335292
0.22774498671521914	0.21936472206164503	0.22169362907976764	0.22001575710980806	0.22425581514835355
0.2226723675304059	0.2158079790642194	0.21758049859872558	0.21882994270995454	0.21918500715966732
0.19452072335097487	0.18912123408540107	0.1853569394830244	0.1901534779564194	0.18500145054076936
0.1748697925787753	0.16705943043808208	0.16552421120960073	0.16934616741774322	0.16677411091144745
0.1637100572781185	0.15640680137497695	0.15629216578915292	0.15727241424953234	0.1561146657485179
0.15584710406144248	0.14945361871853508	0.1484973754571832	0.14995422324789767	0.15094671005864285
0.1492583505104265	0.14111554588350794	0.1406463540309226	0.1424182657619266	0.14159379952856346
0.1422155762038877	0.13599324965720894	0.13719433235466627	0.13755976500184944	0.13878806143084457
0.1405778972960798	0.13240417706615787	0.13306802353057098	0.1343491089046763	0.13440612718805958
0.13549142527153435	0.12626563224112575	0.12765608228685907	0.12945384198747334	0.13038764760622285
0.13174143589823442	0.12308516077068456	0.12434092432717839	0.12334749424625233	0.1258917835819752
0.12770645533833652	0.12031528075485283	0.12017068573657201	0.12090577895912666	0.1233393310776452
0.12592404867377124	0.1172783806767611	0.11724125771113975	0.11953339973450315	0.12061589624723203
0.12294507788880095	0.11327320679336263	0.11483766430098075	0.11589231928977205	0.11643199319653502
0.12095477445351192	0.1130513348771483	0.11204545984945023	0.11411525310991365	0.11377359137815597
0.11691002595378916	0.10881120954518733	0.10933747574153453	0.11026722307095448	0.11146924414140788
