Train Epoch: [1][352/10010]	Data 0.007099	Time 0.178352	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.45
Train Epoch: [1][368/10010]	Data 0.007256	Time 0.186786	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.44
Train Epoch: [1][384/10010]	Data 0.012989	Time 0.177365	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.45
Train Epoch: [1][400/10010]	Data 0.008919	Time 0.186172	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.45
Train Epoch: [1][416/10010]	Data 0.007747	Time 0.181299	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.45
Train Epoch: [1][432/10010]	Data 0.008038	Time 0.182088	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.46
Train Epoch: [1][448/10010]	Data 0.008097	Time 0.180235	Loss 6.9077	Entropy 6.9076		Acc1 0.09	Acc5 0.46
Train Epoch: [1][464/10010]	Data 0.083428	Time 0.181841	Loss 6.9076	Entropy 6.9076		Acc1 0.09	Acc5 0.46
Train Epoch: [1][480/10010]	Data 0.006452	Time 0.177304	Loss 6.9076	Entropy 6.9076		Acc1 0.09	Acc5 0.46
Train Epoch: [1][496/10010]	Data 0.011196	Time 0.177966	Loss 6.9076	Entropy 6.9075		Acc1 0.09	Acc5 0.46
Train Epoch: [1][512/10010]	Data 0.008041	Time 0.182656	Loss 6.9076	Entropy 6.9075		Acc1 0.09	Acc5 0.46
Train Epoch: [1][528/10010]	Data 0.009405	Time 0.179727	Loss 6.9076	Entropy 6.9075		Acc1 0.08	Acc5 0.45
Train Epoch: [1][544/10010]	Data 0.008925	Time 0.183188	Loss 6.9076	Entropy 6.9075		Acc1 0.08	Acc5 0.45
Train Epoch: [1][560/10010]	Data 0.007587	Time 0.185570	Loss 6.9076	Entropy 6.9075		Acc1 0.09	Acc5 0.45
Train Epoch: [1][576/10010]	Data 0.008183	Time 0.187097	Loss 6.9076	Entropy 6.9075		Acc1 0.08	Acc5 0.45
Train Epoch: [1][592/10010]	Data 0.007440	Time 0.180862	Loss 6.9075	Entropy 6.9075		Acc1 0.08	Acc5 0.46
Train Epoch: [1][608/10010]	Data 0.171043	Time 0.252551	Loss 6.9075	Entropy 6.9075		Acc1 0.08	Acc5 0.45
Train Epoch: [1][624/10010]	Data 0.793124	Time 0.874516	Loss 6.9075	Entropy 6.9074		Acc1 0.08	Acc5 0.46
Train Epoch: [1][640/10010]	Data 0.568763	Time 0.651302	Loss 6.9074	Entropy 6.9073		Acc1 0.08	Acc5 0.46
Train Epoch: [1][656/10010]	Data 0.338694	Time 0.423683	Loss 6.9073	Entropy 6.9072		Acc1 0.08	Acc5 0.46
Train Epoch: [1][672/10010]	Data 0.284804	Time 0.367613	Loss 6.9073	Entropy 6.9071		Acc1 0.08	Acc5 0.46
Train Epoch: [1][688/10010]	Data 0.586250	Time 0.667880	Loss 6.9073	Entropy 6.9071		Acc1 0.09	Acc5 0.46
Train Epoch: [1][704/10010]	Data 0.862034	Time 0.946861	Loss 6.9072	Entropy 6.9071		Acc1 0.09	Acc5 0.46
Train Epoch: [1][720/10010]	Data 0.464691	Time 0.546185	Loss 6.9072	Entropy 6.9070		Acc1 0.09	Acc5 0.46
Train Epoch: [1][736/10010]	Data 0.673195	Time 0.757155	Loss 6.9070	Entropy 6.9069		Acc1 0.09	Acc5 0.45
Train Epoch: [1][752/10010]	Data 0.528102	Time 0.611889	Loss 6.9068	Entropy 6.9067		Acc1 0.09	Acc5 0.46
Train Epoch: [1][768/10010]	Data 0.677190	Time 0.759098	Loss 6.9066	Entropy 6.9065		Acc1 0.09	Acc5 0.46
Train Epoch: [1][784/10010]	Data 0.498852	Time 0.581926	Loss 6.9065	Entropy 6.9063		Acc1 0.09	Acc5 0.46
Train Epoch: [1][800/10010]	Data 0.360533	Time 0.443629	Loss 6.9062	Entropy 6.9061		Acc1 0.09	Acc5 0.47
Train Epoch: [1][816/10010]	Data 0.702700	Time 0.785761	Loss 6.9061	Entropy 6.9059		Acc1 0.09	Acc5 0.46
Train Epoch: [1][832/10010]	Data 0.548130	Time 0.634153	Loss 6.9060	Entropy 6.9057		Acc1 0.09	Acc5 0.47
Train Epoch: [1][848/10010]	Data 0.129247	Time 0.211952	Loss 6.9058	Entropy 6.9055		Acc1 0.09	Acc5 0.47
Train Epoch: [1][864/10010]	Data 0.017594	Time 0.187003	Loss 6.9056	Entropy 6.9053		Acc1 0.09	Acc5 0.47
