1	2	3	4	5
4.194597707684997	4.162889743400052	4.181676957308483	4.153568862344303	4.190444535916419
3.7929951412903358	3.7369145840939986	3.7709532125526692	3.7624642757503586	3.783725318396486
3.5000559478769495	3.443227360010757	3.4817444198881566	3.4747629842489864	3.4687565665720665
3.2674297432765322	3.223345838849199	3.2525796652449963	3.2505594653546654	3.24790858246786
3.102004742073584	3.07119365970192	3.0787487261740454	3.086094535525192	3.0829280843515208
2.972616905446555	2.9474335826571325	2.944149767956161	2.9491429755754788	2.9431355304425346
2.86181290741162	2.8542415053033467	2.8463609364941287	2.8515931419704295	2.8401524234000983
2.774460071797873	2.7770397230182464	2.7644615417246365	2.757741723828912	2.748314887361457
2.7027179542404927	2.716927146667714	2.6960920403375663	2.692242881526119	2.6735853624465813
2.6503198396824197	2.6657386259044844	2.644863403666659	2.6394976026871615	2.6167230447539866
2.6097038517827587	2.622872060522093	2.6034228234644736	2.5946583174683564	2.5711576444718536
2.566777651877049	2.580440314529497	2.559073844529176	2.5518420096248633	2.5316415058682322
2.533809249663291	2.5445785973687913	2.5324337458061756	2.5137156470657307	2.4977247044253534
2.50590383000386	2.517583734239153	2.4925589713903946	2.4830342162295698	2.469684883761591
2.47569292768493	2.4896265228691012	2.4697258094387573	2.4581512813372997	2.4375208058320648
2.452849130801228	2.46891538200476	2.441722657674415	2.431191605985011	2.4138181380298747
2.427623156086563	2.439602349420338	2.423200960964191	2.410000623034699	2.397425797284411
2.4074909888265106	2.4249617175372946	2.4032669756418605	2.3977020481968188	2.3770280042877587
2.39210933126757	2.4088133326576795	2.381083503708508	2.374634765298164	2.358797927646684
2.3695254435624595	2.3938806599668245	2.36885529832767	2.360563786743242	2.3401787774946987
2.359269925090662	2.3742709031800198	2.3515041685470215	2.34598786202843	2.330131652105189
2.337890410972071	2.3466744898530223	2.3365488479204486	2.330232495237189	2.3071200548840283
2.3268424330465005	2.3399863529693152	2.323450285455456	2.314664104710457	2.3019997043073013
2.3177147271383136	2.3314329309536674	2.3149615547541136	2.3086518503515925	2.2921499199879443
2.30023694221321	2.3146321364985707	2.2971371683623176	2.291414963314907	2.275962471657093
2.2804061098171915	2.3062000439295076	2.282733531864097	2.2807308682395377	2.2626020371761477
2.2776475044162674	2.2932940066013203	2.282397567768533	2.2746824382820994	2.2605840732984217
2.2604869601061863	2.2834772450844643	2.2632790636223605	2.2632984861998313	2.244719938244052
2.2504692242273574	2.264592729870923	2.251013363108917	2.2541114192484573	2.235128238073089
2.249400745877217	2.2609793453875118	2.254552311604591	2.2470670627511087	2.226811685220662
2.2364487721182194	2.253712563868374	2.2401113906479857	2.2400647529860582	2.22452066316629
2.231756847837696	2.2460837309317836	2.2322735896195898	2.236947983732003	2.21160472750359
2.220755832274548	2.2389847171276105	2.2215066541491253	2.2245238217551395	2.2048413457772917
2.2210621352085984	2.2390630269599376	2.22615899637227	2.225779053195359	1.979792096730694
2.209935541957846	2.2287612031487827	2.215100604249999	2.216544698876187	1.9113470312884384
2.2012256582069907	2.217089444170218	2.206771855464064	2.202224546381276	1.8844245251487282
2.19736066986533	2.2126011735642965	2.1985844404191326	2.2047479606955243	1.8691477123123903
2.1930514293558447	2.206308715483721	2.1967893988275167	2.198043179938861	1.8554687189019239
2.1866348646485894	2.202180735900274	2.1895844186358455	2.1890753254561166	1.845045976016832
2.189103555496392	2.1971051040512832	2.18874845968183	2.1885143439178267	1.840474109210626
2.1753465742101445	2.1844302705486682	2.1753903853009104	2.181139795676522	1.8232629802220914
2.1730856596661363	2.185660757981908	2.181479587274439	2.179651285376392	1.8208303137508506
2.167102834147873	2.174745527069891	2.1738572837141774	2.1762180483859512	1.8150781966231366
2.1672217714817035	2.1782646407861534	1.9420930095340894	2.1747906799511516	1.811815094155118
2.1559416775203415	2.1662906051596726	1.866104775682435	2.1626142226826506	1.8034536795847873
2.1540711227890195	2.1661953669984655	1.841538474382952	2.1615062528254114	1.7967868229312365
2.156361324402988	2.167507600601371	1.824766297779425	2.163464481568397	1.7974879034339932
2.152726773715692	2.1572636240888423	1.8140718644232394	2.1559643285048904	1.790504813194275
2.1559831702800687	2.150547611134133	1.7990595843176103	2.153195448543713	1.7896298737172276
2.1391740753827504	2.1451700691067046	1.7884684987080377	2.139477630100591	1.6919189920205902
2.1418185072481797	2.1519368859508146	1.7848028920190722	2.1428718920558922	1.6664106745244291
2.137638651501493	2.1462806185797962	1.778307565337863	1.9079584243047574	1.6588999795181976
1.892720242290547	2.141519801391056	1.7712152931086538	1.832760460236493	1.6522362378552142
1.8206773224998916	2.135832717961362	1.7685752125347354	1.8081983809580897	1.6461388046479284
1.8008807281703905	2.139409501839173	1.7638628723676248	1.7933933003174372	1.6400339344273447
1.7855875110992074	2.12961849928512	1.762297800434824	1.7815538562472226	1.6368540994956366
1.768307688291115	2.1361228678842332	1.758704758666055	1.7738159602255468	1.6406545730503017
1.762439911017942	2.1322908785641967	1.757262212541098	1.7653474085166325	1.6327939545711894
1.7536560614090748	2.121122224556514	1.7562598313212088	1.7575157179551972	1.6337673554335104
1.7400134039656872	2.1200714882682363	1.747100492572541	1.7499611173444398	1.622931469431924
1.7392975747432857	2.1219180642491446	1.6532507790324016	1.7507136886382044	1.6264930347652384
1.7394645354327047	2.1222262864222605	1.623508273792997	1.7426248733954652	1.620219653219822
1.7332047132579862	2.1208991330602887	1.61637589083913	1.7387346385994829	1.617870855209467
1.7260606868187787	2.1150794742662264	1.6149430137765979	1.733302834698611	1.6140689090694613
1.7233733597313972	2.1086277159888405	1.6087030193689849	1.7299318664214196	1.609833538989582
1.722147063526046	2.107527242901988	1.6055132050038603	1.6456196585579592	1.6076975585249695
1.7194309542551058	2.111469824905589	1.604013471347293	1.6174114598032763	1.6069654939729527
1.6267950580553017	2.1062481125907193	1.5965470545127267	1.6051548347448752	1.6001168394942413
1.5994588261675058	2.1006337279249037	1.5928020266925593	1.5991160076902338	1.5964167099779518
1.594863044941211	2.102615068330789	1.5934065406584677	1.6008392996190461	1.5971889700121276
1.58775218642886	2.1069560843660406	1.586878849722236	1.5960238168916439	1.5940315933788536
1.5766400891496701	2.0962025067385466	1.579889344742229	1.5904007433625442	1.5910174614938017
1.5823421338025259	2.095218503566657	1.565555962455243	1.5880432906358133	1.5932059123388047
1.575941007765358	2.0991737741948397	1.5554594072844374	1.5830598862274834	1.5868463427819248
1.5686478541635178	2.096448508979718	1.5576947342099443	1.5830110680416727	1.583450077134938
1.563717266787653	2.0853875168144245	1.5470424414900572	1.5740921783935076	1.5813110838155915
1.5611855956294642	2.0934280025989525	1.550628339847945	1.5747644029309997	1.578369791550406
1.5648463199205713	2.0948706965922095	1.5539315966389058	1.574423901260356	1.580435483351997
1.5550897722049126	2.084722782644773	1.545993061016893	1.5636923709488888	1.572112859362531
1.548865940869616	2.0829972043976435	1.5408541204984239	1.563398790786334	1.566386189607098
1.551930333952161	2.087087048289113	1.543969421740382	1.5475548261876613	1.5699404767712049
1.5428680004671094	2.0810222753783325	1.5438975095748895	1.5348333315471248	1.5622635375508263
1.54367150248164	2.0800925398726613	1.5408132603711182	1.532491626337058	1.5593954599117077
